arm,layer,tanh_alpha
random,7,-0.0626152977347374
random,7,-0.026233691722154617
random,7,-0.16244342923164368
random,7,-0.08924850821495056
random,7,-0.05146751552820206
random,7,-0.04787713661789894
random,7,-0.2623586654663086
random,7,-0.05131915211677551
random,7,-0.030979499220848083
random,7,-0.12037523090839386
random,7,-0.000418814190197736
random,7,-0.16506142914295197
random,7,-0.05227592587471008
random,7,-0.05812230333685875
random,7,-0.04344228282570839
random,7,-0.011615990661084652
random,7,-0.042710769921541214
random,7,-0.04556437209248543
random,7,-0.1841050386428833
random,7,-0.021054159849882126
random,7,-0.04508752003312111
random,7,-0.05963277444243431
random,7,-0.006420537829399109
random,7,-0.1935790330171585
random,7,-0.14522980153560638
random,7,-0.025374164804816246
random,7,-0.057441700249910355
random,7,-0.010717891156673431
random,7,-0.0020375160966068506
random,7,0.005409411620348692
random,7,-0.03593367710709572
random,7,-0.14280864596366882
random,7,-0.019839266315102577
random,7,-0.0017599050188437104
random,7,-0.20323564112186432
random,7,-0.03602178394794464
random,7,-0.02930832840502262
random,7,-0.006231720559298992
random,7,-0.03044929727911949
random,7,-0.1499074399471283
random,7,-0.0436997190117836
random,7,-0.06828451156616211
random,7,-0.003265584819018841
random,7,-0.05184782296419144
random,7,-0.0022130764555186033
random,7,-0.10978516191244125
random,7,-0.21938757598400116
