arm,layer,tanh_alpha
random,7,-0.009962799027562141
random,7,-0.011429289355874062
random,7,-0.0039588697254657745
random,7,0.0015798972453922033
random,7,-0.0015685891266912222
random,7,-0.009518831968307495
random,7,-0.010380635038018227
random,7,-0.007242681458592415
random,7,-0.0036991708911955357
random,7,0.009377594105899334
random,7,-0.005477411672472954
random,7,-0.01167613547295332
random,7,0.005841088946908712
random,7,-0.013787666335701942
random,7,-0.0023052855394780636
random,7,-0.03940237686038017
random,7,-0.024306993931531906
random,7,-0.03128119558095932
random,7,-0.0012875288957729936
random,7,-0.01804184727370739
random,7,-0.003323204815387726
random,7,-0.02212182991206646
random,7,-0.021803127601742744
random,7,-0.01796824298799038
random,7,-0.0029551410116255283
random,7,-0.0028058832976967096
random,7,0.0006484214682132006
random,7,-0.0050589656457304955
random,7,-0.025787387043237686
random,7,-0.01603883132338524
random,7,-0.007228522095829248
random,7,-0.010579884983599186
random,7,-0.009935881942510605
random,7,-0.0054166303016245365
random,7,-0.019159452989697456
random,7,-0.014899023808538914
random,7,-0.017942357808351517
random,7,-0.00385736720636487
random,7,-0.010606087744235992
random,7,-0.023058509454131126
random,7,-0.020117217674851418
random,7,-0.009304029867053032
random,7,-0.0006769186584278941
random,7,-0.00457612844184041
random,7,-0.0013258429244160652
random,7,-0.008807247504591942
random,7,0.0015351177426055074
random,7,-0.009954667650163174
random,7,-0.005756981670856476
random,7,-0.010817442089319229
random,7,-0.0057548293843865395
random,7,-0.011675418354570866
random,7,-0.02237832359969616
random,7,-0.01178180705755949
random,7,-0.008484783582389355
